tipo_capa,origen,destino,peso,peso_absoluto,importancia_%
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_50,0.15705342436999462,0.15705342436999462,0.031268875527021685
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_51,-0.16994668782639913,0.16994668782639913,0.03383588641374791
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_52,-0.023318436363989857,0.023318436363989857,0.004642632193950932
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_53,-0.0146351406718588,0.0146351406718588,0.002913813524439366
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_54,0.1457103681674433,0.1457103681674433,0.029010506351587445
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_55,0.21358894874638737,0.21358894874638737,0.0425249323858371
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_56,-0.03400062505657093,0.03400062505657093,0.00676942458911434
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_57,0.07643912819971974,0.07643912819971974,0.015218805923264769
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_58,0.3418006947552244,0.3418006947552244,0.06805151445900315
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_59,-0.0826846428144099,0.0826846428144099,0.01646226954000748
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_60,0.07067260903365344,0.07067260903365344,0.014070708893536068
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_61,0.03225346431387463,0.03225346431387463,0.006421570016645007
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_62,-0.1961655843800261,0.1961655843800261,0.039055991712819954
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_63,-0.1032574662752051,0.1032574662752051,0.020558258268782367
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_64,-0.18380196863081735,0.18380196863081735,0.036594432129024
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_1,0.01062426190217084,0.01062426190217084,0.002115259341323396
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_2,0.03772577224264959,0.03772577224264959,0.007511090453125789
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_3,0.042742735584942224,0.042742735584942224,0.008509953119782488
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_4,-0.0011780457934650245,0.0011780457934650245,0.00023454545756486527
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_5,0.08153092102302915,0.08153092102302915,0.01623256691981814
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_6,-0.002701280118230211,0.002701280118230211,0.0005378169378947734
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_7,0.020201957574075863,0.020201957574075863,0.004022150419960135
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_8,-0.057470201098800494,0.057470201098800494,0.011442148249106396
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_9,-0.030818096937845457,0.030818096937845457,0.006135792587743693
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_10,-0.043583278119546424,0.043583278119546424,0.00867730266975338
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_11,-0.01813179045231768,0.01813179045231768,0.0036099862260875405
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_12,0.020681472576346265,0.020681472576346265,0.004117620448579246
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_13,-0.01502950322516902,0.01502950322516902,0.0029923299505627784
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_14,-0.018175357995438023,0.018175357995438023,0.003618660395965166
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_15,-0.02765976784755858,0.02765976784755858,0.005506978541862757
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_16,-0.03382535703497972,0.03382535703497972,0.006734529240776747
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_17,0.01968764207164309,0.01968764207164309,0.003919751713967573
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_18,-0.010822577509729692,0.010822577509729692,0.002154743396336514
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_19,-0.03037276827267725,0.03037276827267725,0.006047128958436546
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_20,-0.018596158325348326,0.018596158325348326,0.0037024405057620507
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_21,-0.02070438126024082,0.02070438126024082,0.004122181500259973
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_22,-0.06226349467518494,0.06226349467518494,0.012396478922287648
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_23,0.007854518343306706,0.007854518343306706,0.0015638115334751575
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_24,-0.01920816762429178,0.01920816762429178,0.003824289759713745
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_25,0.024858354794830045,0.024858354794830045,0.004949225430799246
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_26,0.01627193087692682,0.01627193087692682,0.0032396936470245716
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_27,0.011864686433184892,0.011864686433184892,0.0023622242223282634
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_28,-0.0058902509976751834,0.0058902509976751834,0.0011727316740023205
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_29,0.012604299992130768,0.012604299992130768,0.0025094791096734294
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_30,-0.02572226853220032,0.02572226853220032,0.005121228118599769
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_31,0.017377809620745043,0.017377809620745043,0.0034598708569589867
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_32,-0.021973264032592095,0.021973264032592095,0.004374812333533383
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_33,0.005897856847030545,0.005897856847030545,0.001174245976270635
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_34,0.014130310909844079,0.014130310909844079,0.0028133034015044712
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_35,0.0032511124615734513,0.0032511124615734513,0.000647286942599842
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_36,0.007840765032353493,0.007840765032353493,0.0015610732896577718
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_37,0.038534676381833985,0.038534676381833985,0.007672140891490392
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_38,-0.012589267123165616,0.012589267123165616,0.0025064861096139213
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_39,-0.0955483969525934,0.0955483969525934,0.01902340520814461
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_40,0.028585193548553666,0.028585193548553666,0.005691228080960681
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_41,-0.008392719346857746,0.008392719346857746,0.00167096577258878
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_42,0.027570890419549732,0.027570890419549732,0.0054892833069787135
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_43,-0.081911652786797,0.081911652786797,0.016308369495777218
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_44,0.005076643757503327,0.005076643757503327,0.0010107448620440967
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_45,0.020448846870497226,0.020448846870497226,0.004071305353765121
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_46,0.06355531665385544,0.06355531665385544,0.012653676884166895
