tipo_capa,origen,destino,peso,peso_absoluto,importancia_%
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_36,-0.1323024376959791,0.1323024376959791,0.027106147887254847
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_37,0.13816526474117927,0.13816526474117927,0.02830732497584165
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_38,0.3133901009238246,0.3133901009238246,0.06420742179795136
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_39,-0.22430401896544125,0.22430401896544125,0.04595544886145093
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_40,0.17966900811489261,0.17966900811489261,0.03681061958895926
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_41,0.21362762320373774,0.21362762320373774,0.04376806692458439
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_42,0.1773686998693906,0.1773686998693906,0.036339332010478426
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_43,0.40678231026617584,0.40678231026617584,0.0833416349087365
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_44,-0.01978043768173399,0.01978043768173399,0.004052619728049086
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_45,0.15059743081706306,0.15059743081706306,0.03085442945917847
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_46,0.02743557064094274,0.02743557064094274,0.0056210047835514865
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_47,0.3400836544967041,0.3400836544967041,0.06967640198745864
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_48,-0.2421022405825643,0.2421022405825643,0.049601951795829866
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_49,-0.41686060192337837,0.41686060192337837,0.08540647716613142
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_50,-0.27135921506792376,0.27135921506792376,0.05559612613565684
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_51,0.0763779111301922,0.0763779111301922,0.01564832054849975
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_52,-0.09453095219226126,0.09453095219226126,0.019367518956336857
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_53,0.17967767994126196,0.17967767994126196,0.036812396274348534
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_54,-0.21566613020415407,0.21566613020415407,0.044185716615586026
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_55,-0.28510160924616296,0.28510160924616296,0.05841167039476026
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_56,0.22623468315784,0.22623468315784,0.046351003698014454
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_57,-0.10650788531404869,0.10650788531404869,0.021821355227902375
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_58,0.06545486246603582,0.06545486246603582,0.013410404319392333
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_59,-0.3659285044436972,0.3659285044436972,0.07497149962123713
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_60,0.00035816854770297473,0.00035816854770297473,7.338163825000471e-05
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_61,0.20847094382286463,0.20847094382286463,0.04271156549997494
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_62,0.0726472913244615,0.0726472913244615,0.014883990473209447
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_63,-0.09529285697742476,0.09529285697742476,0.019523618149536202
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_64,0.23922947449347867,0.23922947449347867,0.04901337894855411
Capa 1 - Entrada a Oculta 1,calificacion_entrega,Neurona H1_1,-0.38188371992821213,0.38188371992821213,0.0782404071185434
Capa 1 - Entrada a Oculta 1,calificacion_entrega,Neurona H1_2,0.3845981408653584,0.3845981408653584,0.0787965381818245
Capa 1 - Entrada a Oculta 1,calificacion_entrega,Neurona H1_3,-0.5590297556185829,0.5590297556185829,0.11453411965087151
Capa 1 - Entrada a Oculta 1,calificacion_entrega,Neurona H1_4,0.17887097252957376,0.17887097252957376,0.0366471179107464
Capa 1 - Entrada a Oculta 1,calificacion_entrega,Neurona H1_5,-0.5934976393952138,0.5934976393952138,0.12159590604937309
Capa 1 - Entrada a Oculta 1,calificacion_entrega,Neurona H1_6,-0.10422526123741331,0.10422526123741331,0.021353690785207324
Capa 1 - Entrada a Oculta 1,calificacion_entrega,Neurona H1_7,-0.012713526396201104,0.012713526396201104,0.0026047496377643743
Capa 1 - Entrada a Oculta 1,calificacion_entrega,Neurona H1_8,-0.39167751823260977,0.39167751823260977,0.08024696232523568
Capa 1 - Entrada a Oculta 1,calificacion_entrega,Neurona H1_9,0.2785442329532218,0.2785442329532218,0.05706819392792986
Capa 1 - Entrada a Oculta 1,calificacion_entrega,Neurona H1_10,-0.7903752731536288,0.7903752731536288,0.161932232040671
Capa 1 - Entrada a Oculta 1,calificacion_entrega,Neurona H1_11,0.05001498621552212,0.05001498621552212,0.010247079619593112
Capa 1 - Entrada a Oculta 1,calificacion_entrega,Neurona H1_12,-0.23201190008434205,0.23201190008434205,0.047534640969659946
Capa 1 - Entrada a Oculta 1,calificacion_entrega,Neurona H1_13,0.3868641309902699,0.3868641309902699,0.07926079465741609
Capa 1 - Entrada a Oculta 1,calificacion_entrega,Neurona H1_14,0.2971850842688436,0.2971850842688436,0.06088733499067183
Capa 1 - Entrada a Oculta 1,calificacion_entrega,Neurona H1_15,-0.6372563070653434,0.6372563070653434,0.130561189969095
