epoca,loss_train,loss_val,acc_train,acc_val
88,0.7163438130017971,0.7031308594205674,0.774024024024024,0.7897897897897898
89,0.7140528795942536,0.7008041279447744,0.7747747747747747,0.7897897897897898
90,0.7118021166775268,0.6985187644643984,0.7747747747747747,0.7897897897897898
91,0.7095907624833039,0.6962739764718926,0.7747747747747747,0.7897897897897898
92,0.7074180546964235,0.6940689722709609,0.7751501501501501,0.7897897897897898
93,0.7052832316278703,0.6919029620913307,0.7751501501501501,0.7897897897897898
94,0.7031855333000796,0.6897751591160155,0.7751501501501501,0.7897897897897898
95,0.701124202448523,0.6876847804254123,0.7751501501501501,0.7897897897897898
96,0.6990984854435782,0.685631047862555,0.7759009009009009,0.7897897897897898
97,0.6971076331366783,0.6836131888237962,0.7762762762762763,0.7912912912912913
98,0.6951509016347065,0.6816304369791066,0.777027027027027,0.7912912912912913
99,0.6932275530065376,0.6796820329260908,0.7774024024024024,0.7912912912912913
100,0.6913368559255575,0.6777672247816906,0.7774024024024024,0.7912912912912913
101,0.6894780862518828,0.6758852687154284,0.7774024024024024,0.7912912912912913
102,0.6876505275579011,0.6740354294278914,0.7777777777777778,0.7912912912912913
103,0.6858534716006226,0.672216980578011,0.7777777777777778,0.7912912912912913
104,0.6840862187442017,0.6704292051625337,0.7781531531531531,0.7912912912912913
105,0.682348078335848,0.6686713958509223,0.7781531531531531,0.7912912912912913
106,0.6806383690382051,0.6669428552787589,0.7781531531531531,0.7912912912912913
107,0.6789564191211216,0.6652428963025614,0.7781531531531531,0.7912912912912913
108,0.6773015667156005,0.6635708422187672,0.7781531531531531,0.7912912912912913
109,0.6756731600325583,0.6619260269494762,0.7781531531531531,0.7912912912912913
110,0.6740705575488865,0.6603077951973906,0.7781531531531531,0.7912912912912913
111,0.6724931281631629,0.6587155025722458,0.7781531531531531,0.7912912912912913
112,0.670940251323223,0.6571485156908746,0.7781531531531531,0.7912912912912913
113,0.6694113171276705,0.6556062122529197,0.7781531531531531,0.7912912912912913
114,0.6679057264032746,0.654087981094066,0.7785285285285285,0.7912912912912913
115,0.6664228907600838,0.6525932222185526,0.7785285285285285,0.7912912912912913
116,0.6649622326259644,0.6511213468125976,0.7789039039039038,0.7912912912912913
117,0.663523185262166,0.649671777240262,0.7789039039039038,0.7912912912912913
118,0.6621051927614087,0.6482439470231757,0.7789039039039038,0.7912912912912913
119,0.66070771002989,0.6468373008054477,0.7789039039039038,0.7912912912912913
120,0.6593302027545189,0.6454512943049983,0.7789039039039038,0.7912912912912913
121,0.6579721473565907,0.6440853942524567,0.7789039039039038,0.7912912912912913
122,0.6566330309330457,0.6427390783187023,0.7789039039039038,0.7912912912912913
123,0.6553123511863728,0.6414118350320372,0.7789039039039038,0.7912912912912913
124,0.6540096163441462,0.6401031636859285,0.7789039039039038,0.7912912912912913
125,0.652724345069128,0.6388125742381812,0.7789039039039038,0.7912912912912913
126,0.6514560663607949,0.6375395872023513,0.7789039039039038,0.7912912912912913
127,0.6502043194491021,0.636283733532154,0.7789039039039038,0.7912912912912913
128,0.6489686536812375,0.6350445544995682,0.7789039039039038,0.7912912912912913
129,0.6477486284020725,0.6338216015672992,0.7789039039039038,0.7912912912912913
130,0.646543812828969,0.6326144362562055,0.7789039039039038,0.7912912912912913
131,0.6453537859215599,0.6314226300082736,0.7789039039039038,0.7912912912912913
132,0.6441781362470814,0.6302457640456667,0.7789039039039038,0.7912912912912913
133,0.6430164618417935,0.6290834292263566,0.7789039039039038,0.7912912912912913
134,0.641868370068998,0.6279352258968022,0.7789039039039038,0.7912912912912913
135,0.6407334774741222,0.6268007637421144,0.7792792792792793,0.7912912912912913
136,0.6396114096373113,0.6256796616341186,0.7792792792792793,0.7912912912912913
137,0.6385018010239419,0.6245715474776938,0.7792792792792793,0.7912912912912913
138,0.6374042948334425,0.6234760580557496,0.7792792792792793,0.7912912912912913
139,0.6363185428467781,0.6223928388731707,0.7796546546546547,0.7912912912912913
140,0.635244205272939,0.6213215440000448,0.7796546546546547,0.7912912912912913
141,0.6341809505947424,0.6202618359144608,0.7796546546546547,0.7912912912912913
142,0.6331284554142417,0.6192133853451482,0.7796546546546547,0.7912912912912913
143,0.6320864042980117,0.6181758711142105,0.7796546546546547,0.7912912912912913
144,0.6310544896225649,0.6171489799801846,0.7796546546546547,0.7912912912912913
145,0.6300324114201304,0.6161324064816446,0.7796546546546547,0.7912912912912913
146,0.6290198772250121,0.6151258527815482,0.78003003003003,0.7912912912912913
147,0.6280166019207276,0.6141290285125138,0.78003003003003,0.7912912912912913
148,0.6270223075881136,0.6131416506231983,0.7804054054054054,0.7912912912912913
149,0.626036723354564,0.6121634432259319,0.7807807807807807,0.7912912912912913
150,0.6250595852445616,0.6111941374457569,0.7807807807807807,0.7912912912912913
151,0.6240906360316447,0.6102334712710012,0.7807807807807807,0.7912912912912913
152,0.6231296250919394,0.6092811894055059,0.7807807807807807,0.7912912912912913
153,0.6221763082593763,0.6083370431226207,0.7807807807807807,0.7912912912912913
154,0.6212304476827023,0.6074007901210616,0.7807807807807807,0.7912912912912913
155,0.6202918116843801,0.6064721943827233,0.7811561561561562,0.7912912912912913
156,0.6193601746214702,0.6055510260325256,0.7811561561561562,0.7912912912912913
157,0.6184353167485649,0.6046370612003659,0.7815315315315315,0.7912912912912913
158,0.6175170240828524,0.6037300818852379,0.7815315315315315,0.7912912912912913
159,0.6166050882713661,0.602829875821576,0.7815315315315315,0.7912912912912913
160,0.6156993064604754,0.6019362363478693,0.7815315315315315,0.7912912912912913
